,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_batch_norm,param_batch_size,param_dropout,param_epochs,param_layer_size,param_n_layers,params,split0_test_f1_macro,split1_test_f1_macro,split2_test_f1_macro,mean_test_f1_macro,std_test_f1_macro,rank_test_f1_macro,split0_test_accuracy,split1_test_accuracy,split2_test_accuracy,mean_test_accuracy,std_test_accuracy,rank_test_accuracy,split0_test_roc_auc_ovr,split1_test_roc_auc_ovr,split2_test_roc_auc_ovr,mean_test_roc_auc_ovr,std_test_roc_auc_ovr,rank_test_roc_auc_ovr
20,177.69548281033835,0.43390125808314606,5.586140394210815,0.36509802758467674,0,512,0.4,20,128,2,"{'batch_norm': 0, 'batch_size': 512, 'dropout': 0.4, 'epochs': 20, 'layer_size': 128, 'n_layers': 2}",0.7232225991819777,0.724501826903664,0.7238739161360392,0.7238661140738937,0.0005222716694805383,16,0.7212312613516224,0.722427292812188,0.7219619306655582,0.7218734949431229,0.0004922658302297334,16,0.9184916132413322,0.9190399773215121,0.9185098052137665,0.9186804652588703,0.00025432188181384905,16
21,266.03471835454303,0.586038511432208,7.325777053833008,0.04741294121094311,0,512,0.4,20,128,3,"{'batch_norm': 0, 'batch_size': 512, 'dropout': 0.4, 'epochs': 20, 'layer_size': 128, 'n_layers': 3}",0.7072051719479849,0.7099622467085098,0.706075260257711,0.7077475596380687,0.0016325448890079995,26,0.7053005864440167,0.7081727532722187,0.7045899165510792,0.7060210854224381,0.0015488746077967582,26,0.9070559859612498,0.9088787340083361,0.9065658964751414,0.9075002054815758,0.0009950888068969736,25
22,439.5591406027476,1.6714969189337943,11.416823625564575,0.057195934539971245,0,512,0.4,20,128,5,"{'batch_norm': 0, 'batch_size': 512, 'dropout': 0.4, 'epochs': 20, 'layer_size': 128, 'n_layers': 5}",0.7020539542384443,0.7014495690232179,0.7041263542792356,0.7025432925136327,0.0011462645963830334,30,0.7001138550787498,0.7000537651412125,0.7020597922587233,0.7007424708262285,0.0009318098938913854,30,0.9004034711537565,0.9004414728885417,0.9020486817326617,0.9009645419249867,0.0007667595776604234,31
23,611.0597099463145,0.7205359541949503,15.57288153966268,0.14679324663283394,0,512,0.4,20,128,7,"{'batch_norm': 0, 'batch_size': 512, 'dropout': 0.4, 'epochs': 20, 'layer_size': 128, 'n_layers': 7}",0.6982770430800164,0.6825524457492584,0.697475793297339,0.692768427375538,0.007231192190546005,38,0.6971771169363947,0.6849227182571058,0.6968007481938979,0.6929668611291327,0.005690142896083206,38,0.8948357327354028,0.8935136764075619,0.8943620674925746,0.8942371588785131,0.0005469063630373912,38
24,170.1121605237325,0.41039107633639527,4.771665175755818,0.10310392831465369,1,512,0.2,20,32,2,"{'batch_norm': 1, 'batch_size': 512, 'dropout': 0.2, 'epochs': 20, 'layer_size': 32, 'n_layers': 2}",0.7345279204884243,0.7349442468076158,0.7337299436070034,0.734400703634348,0.0005038327511686391,14,0.7319616507179195,0.7327917662526601,0.7314182702082382,0.732057229059606,0.0005647856587887998,14,0.9234185620903499,0.922389745877531,0.9223156285000875,0.9227079788226561,0.0005033685075929507,14
25,248.4704898993174,0.9753792419254409,6.510801474253337,0.051947316587826295,1,512,0.2,20,32,3,"{'batch_norm': 1, 'batch_size': 512, 'dropout': 0.2, 'epochs': 20, 'layer_size': 32, 'n_layers': 3}",0.7384886035486659,0.7411591360957948,0.7366850341994295,0.7387775912812967,0.0018379394942839374,11,0.73577037418562,0.7384845459104608,0.7335779120149277,0.7359442773703361,0.0020068957429222596,11,0.9236253785115206,0.9251475091389457,0.9227480697461926,0.9238403191322196,0.0009912876988018237,12
26,406.4335316022237,0.2500208813679374,10.453322251637777,0.1622608036910169,1,512,0.2,20,32,5,"{'batch_norm': 1, 'batch_size': 512, 'dropout': 0.2, 'epochs': 20, 'layer_size': 32, 'n_layers': 5}",0.713355718269653,0.7178444370707289,0.7095817036580268,0.7135939529994696,0.0033774504883826253,23,0.7108713527971301,0.7153881255845265,0.7076983549674021,0.7113192777830196,0.0031552729021682062,23,0.9076822466089769,0.9073860637196128,0.9065857785683396,0.9072180296323097,0.0004631321855270602,27
27,561.4165540536245,1.033399657786267,13.6103728612264,0.08689724793038126,1,512,0.2,20,32,7,"{'batch_norm': 1, 'batch_size': 512, 'dropout': 0.2, 'epochs': 20, 'layer_size': 32, 'n_layers': 7}",0.7005174059221673,0.6947230025667048,0.6986395187345102,0.6979599757411274,0.0024138643390961773,35,0.698478317836392,0.6925673080832953,0.6965206272901013,0.6958554177365962,0.0024585750463574315,35,0.8962869815658798,0.8936525232330309,0.8944802961918441,0.8948066003302516,0.0010999843847181584,36
28,187.98561016718546,1.367816090839686,4.906855344772339,0.17133443723740335,1,512,0.2,20,64,2,"{'batch_norm': 1, 'batch_size': 512, 'dropout': 0.2, 'epochs': 20, 'layer_size': 64, 'n_layers': 2}",0.7536771659892578,0.7519226985517903,0.7523827938153165,0.7526608861187882,0.0007427608382340116,6,0.7507432206529498,0.7488851639836807,0.7490432967519529,0.7495572271295279,0.0008411052139099029,6,0.9336777064887135,0.9323449443442285,0.9327068916676782,0.9329098475002068,0.0005627059835657608,5
29,267.01572275161743,2.2821227271561533,7.239429076512654,0.1021616517305936,1,512,0.2,20,64,3,"{'batch_norm': 1, 'batch_size': 512, 'dropout': 0.2, 'epochs': 20, 'layer_size': 64, 'n_layers': 3}",0.7513742952390557,0.7522333710943631,0.7532224504668801,0.7522767056000997,0.0007551281772318206,8,0.7485745524862877,0.7493234176557495,0.7503219131354113,0.7494066277591495,0.0007157794122527355,7,0.9324654593539741,0.9326300280542059,0.9329159202781767,0.9326704692287855,0.00018610996303155733,6
30,423.0762667655945,4.8013774281671795,10.995083570480347,0.16598225741916653,1,512,0.2,20,64,5,"{'batch_norm': 1, 'batch_size': 512, 'dropout': 0.2, 'epochs': 20, 'layer_size': 64, 'n_layers': 5}",0.7463228043072914,0.7373269676073377,0.7462026031963561,0.743284125036995,0.004212632237929055,10,0.7429450513703272,0.7343685758562889,0.7430703961903558,0.7401280078056572,0.004072854864058784,10,0.9282136952256155,0.925325163175256,0.9274247340335805,0.9269878641448174,0.0012190285274948458,9
31,584.0891741116842,2.162284569025968,15.181646426518759,0.1881955502097919,1,512,0.2,20,64,7,"{'batch_norm': 1, 'batch_size': 512, 'dropout': 0.2, 'epochs': 20, 'layer_size': 64, 'n_layers': 7}",0.7169478018013843,0.7167170661531465,0.7157854472645939,0.7164834384063749,0.0005024629076495472,22,0.7147207387929554,0.713255592252398,0.7132013753032761,0.7137259021162099,0.0007038038928762484,22,0.909307608225365,0.9067865193021969,0.910833440842274,0.9089758561232787,0.0016687196850308362,24
32,230.52069322268167,3.4544438576787106,5.808513005574544,0.03156762245667096,1,512,0.2,20,128,2,"{'batch_norm': 1, 'batch_size': 512, 'dropout': 0.2, 'epochs': 20, 'layer_size': 128, 'n_layers': 2}",0.7570752419318705,0.7571963751353539,0.760595587298568,0.7582890681219308,0.001631704905386388,3,0.7548456179348857,0.7543836662404612,0.7574378877076622,0.755555723961003,0.0013441862765068418,1,0.9370460338509943,0.9364262818305548,0.937615904426158,0.937029406702569,0.00048580368225655636,2
33,339.3451673189799,1.3019813614137308,8.115081548690796,0.0764250991973281,1,512,0.2,20,128,3,"{'batch_norm': 1, 'batch_size': 512, 'dropout': 0.2, 'epochs': 20, 'layer_size': 128, 'n_layers': 3}",0.759020626166002,0.759165224576449,0.7570000216709183,0.7583952908044566,0.0009883687373071221,1,0.7554465197393984,0.7552556555055053,0.7537692074837462,0.7548237942428834,0.0007497653914638228,3,0.9374808314201267,0.9372853671991109,0.9364231327897263,0.9370631104696546,0.00045951433675796234,1
34,581.8761206467947,9.918200993079646,13.527192195256552,0.3025652886285172,1,512,0.2,20,128,5,"{'batch_norm': 1, 'batch_size': 512, 'dropout': 0.2, 'epochs': 20, 'layer_size': 128, 'n_layers': 5}",0.7585285889546369,0.7602954411368011,0.756281391499524,0.758368473863654,0.0016426353327101205,2,0.7554826642088427,0.7569544532446585,0.7521878798010238,0.7548749990848416,0.001992820158399713,2,0.9358479991294951,0.936999390207078,0.9347438984363912,0.935863762590988,0.0009208681219181899,3
35,812.4558245340983,21.011107602835278,17.901954253514607,0.21330378306278885,1,512,0.2,20,128,7,"{'batch_norm': 1, 'batch_size': 512, 'dropout': 0.2, 'epochs': 20, 'layer_size': 128, 'n_layers': 7}",0.7526170317150847,0.7547975412336155,0.7504121129491237,0.7526088952992747,0.0017903528442836706,7,0.749288405757814,0.7510402877112766,0.7468384741543286,0.7490557225411397,0.0017232557174003504,8,0.9318411452605382,0.9333886010574026,0.9309221002606064,0.9320506155261824,0.00101778022817335,8
36,173.2228694756826,1.9020709669264573,4.913523276646932,0.0640062213307348,1,512,0.4,20,32,2,"{'batch_norm': 1, 'batch_size': 512, 'dropout': 0.4, 'epochs': 20, 'layer_size': 32, 'n_layers': 2}",0.7210177103540117,0.725269530843076,0.7230197731112427,0.7231023381027768,0.0017367799901305703,17,0.7188321721922525,0.7231095227553054,0.7208821097622135,0.7209412682365904,0.0017467220258969255,17,0.9138507285131727,0.9157258291282995,0.9145124889479452,0.9146963488631391,0.0007764680420654839,18
37,253.09346199035645,2.105925839095771,6.734841426213582,0.05198521729232617,1,512,0.4,20,32,3,"{'batch_norm': 1, 'batch_size': 512, 'dropout': 0.4, 'epochs': 20, 'layer_size': 32, 'n_layers': 3}",0.7199880172343746,0.7195925192731009,0.7122814776436894,0.7172873380503884,0.003543358432133683,19,0.7180144035710736,0.7180086114587522,0.7103323950789082,0.7154518033695781,0.003619969090298527,19,0.9103396392727404,0.9098018977036171,0.9083574386842319,0.9094996585535299,0.000836975177312119,22
38,414.69697229067486,7.869638927924095,10.533836444218954,0.12510037715542127,1,512,0.4,20,32,5,"{'batch_norm': 1, 'batch_size': 512, 'dropout': 0.4, 'epochs': 20, 'layer_size': 32, 'n_layers': 5}",0.418412415512481,0.49690751462187494,0.48753291991252956,0.4676176166822952,0.03500318674170999,45,0.494713871343761,0.5103441420845514,0.5361830364202356,0.5137470166161826,0.017099855347214556,45,0.816802957340094,0.8085460097210746,0.8404829400372564,0.8219439690328084,0.013535493598280357,45
39,564.367401599884,0.7763607704669399,13.950932105382284,0.40405439879809163,1,512,0.4,20,32,7,"{'batch_norm': 1, 'batch_size': 512, 'dropout': 0.4, 'epochs': 20, 'layer_size': 32, 'n_layers': 7}",0.18302540539459847,0.16456976019995642,0.18535632554070372,0.1776504970450862,0.009298299288598665,48,0.2347673651585387,0.2223165998743974,0.23952144506241727,0.23220180336511778,0.007254343754966329,48,0.7439791504983297,0.7382513815206504,0.7326812375161275,0.7383039231783691,0.0046125032905282295,48
40,188.05162159601846,0.8349845322406027,5.353784879048665,0.3294101952368692,1,512,0.4,20,64,2,"{'batch_norm': 1, 'batch_size': 512, 'dropout': 0.4, 'epochs': 20, 'layer_size': 64, 'n_layers': 2}",0.7347221566539887,0.7311633596722119,0.7406066895776333,0.7354974019679447,0.0038940017033265045,13,0.7319209881897946,0.7283685668201307,0.7380824368711398,0.7327906639603551,0.004013067804178233,13,0.9241586853604128,0.9228781337296237,0.9255415306078184,0.9241927832326183,0.001087594511252871,11
41,269.4333115418752,1.4380204150760523,7.168249845504761,0.17772036164348104,1,512,0.4,20,64,3,"{'batch_norm': 1, 'batch_size': 512, 'dropout': 0.4, 'epochs': 20, 'layer_size': 64, 'n_layers': 3}",0.7410910461621326,0.7452674986830174,0.7456157210107451,0.7439914219519651,0.002055796599709657,9,0.7380881382887401,0.7425462990155106,0.7427405764165308,0.7411250045735939,0.00214885295777349,9,0.924052850026311,0.9260242618399829,0.9255831420917378,0.9252200846526772,0.0008447777470294267,10
42,430.68892733256024,2.037965780208059,11.122272253036499,0.2563464121167322,1,512,0.4,20,64,5,"{'batch_norm': 1, 'batch_size': 512, 'dropout': 0.4, 'epochs': 20, 'layer_size': 64, 'n_layers': 5}",0.701950070712425,0.7157227446567378,0.6872545795675622,0.7016424649789084,0.011624114929794536,31,0.6995355435676398,0.7128851097667316,0.6835175956590296,0.6986460829978004,0.012005722976855478,32,0.8973323160221524,0.9005441259151148,0.8923926718766022,0.8967563712712897,0.0033526442303084087,35
43,599.1966411272684,8.144242438019608,15.222320874532064,0.20490821133203665,1,512,0.4,20,64,7,"{'batch_norm': 1, 'batch_size': 512, 'dropout': 0.4, 'epochs': 20, 'layer_size': 64, 'n_layers': 7}",0.3153353142565381,0.40827983910582655,0.2620880393503315,0.3285677309042321,0.06041155086400457,46,0.34874894955135677,0.46424618109364624,0.3100802862654914,0.3743584723034981,0.06549130488716681,46,0.777010640091361,0.8115967881866621,0.7891109582192093,0.7925727954990774,0.014330355846517782,46
44,228.64119863510132,2.025808247629999,5.858354965845744,0.15238130467382802,1,512,0.4,20,128,2,"{'batch_norm': 1, 'batch_size': 512, 'dropout': 0.4, 'epochs': 20, 'layer_size': 128, 'n_layers': 2}",0.7532995766057825,0.7575182512856562,0.7533122177526813,0.7547100152147067,0.001985729475077148,4,0.7499841867946181,0.7539860752802339,0.7502405877117285,0.7514036165955268,0.001829071713782319,4,0.933935603142598,0.9353031049607716,0.932508071174848,0.9339155930927392,0.001141155486830527,4
45,345.20985690752667,0.5140620239372747,8.371792872746786,0.11885531342981154,1,512,0.4,20,128,3,"{'batch_norm': 1, 'batch_size': 512, 'dropout': 0.4, 'epochs': 20, 'layer_size': 128, 'n_layers': 3}",0.7517036128279364,0.7561104621080585,0.7524792239173765,0.7534310996177904,0.0019208731792611357,5,0.7487823831855928,0.7528836639814217,0.7485282357352948,0.7500647609674364,0.001995963991544721,5,0.9315366064871208,0.9329945739246476,0.9319893869542696,0.9321735224553459,0.000609287383910967,7
46,571.0562343597412,1.8863760581392959,13.161961476008097,0.19587841567617326,1,512,0.4,20,128,5,"{'batch_norm': 1, 'batch_size': 512, 'dropout': 0.4, 'epochs': 20, 'layer_size': 128, 'n_layers': 5}",0.7349458200171245,0.7415538660067732,0.7378898990771955,0.7381298617003643,0.002703054382942459,12,0.7314330378522956,0.7377480990182214,0.734296286590793,0.7344924744871033,0.002581842578513751,12,0.9217871230677867,0.922916113197461,0.9217513276233404,0.922151521296196,0.0005408455787442366,15
47,786.1634068489075,1.900475743050187,17.62640643119812,0.23044656938219624,1,512,0.4,20,128,7,"{'batch_norm': 1, 'batch_size': 512, 'dropout': 0.4, 'epochs': 20, 'layer_size': 128, 'n_layers': 7}",0.6667275806258282,0.6727068384408696,0.6638230127524045,0.6677524772730341,0.0036985041632934743,42,0.6633910741232707,0.6669001007531637,0.6600778013219899,0.6634563253994749,0.002785574229123259,42,0.8730114969743275,0.8798830512177964,0.876141808434365,0.8763454522088296,0.002808993594438259,42
